stk_id,beg_date,end_date,mkt_board
3702,2005/11/9,2999/12/31,TSE
4120,2002/11/28,2003/11/5,REG
4120,2003/11/5,2999/12/31,OTC
5844,1962/2/9,2003/1/2,TSE
2439,1998/8/18,2000/9/11,OTC
2439,2000/9/11,2999/12/31,TSE
3004,2002/2/25,2999/12/31,TSE
3094,2002/6/27,2007/8/6,REG
3094,2007/8/6,2999/12/31,TSE
3532,2006/11/23,2007/12/10,REG
3532,2007/12/10,2999/12/31,TSE
5514,1998/12/29,2999/12/31,OTC
6173,2002/1/2,2002/4/19,REG
6173,2002/4/19,2999/12/31,OTC
6228,2002/8/2,2003/1/21,REG
6228,2003/1/21,2999/12/31,OTC
8393,2005/3/11,2006/2/27,REG
8924,2000/2/9,2999/12/31,OTC
8931,2001/5/10,2999/12/31,OTC
5403,1999/10/15,2999/12/31,OTC
1303,1967/11/15,2999/12/31,TSE
2511,1991/4/24,2999/12/31,TSE
1532,1997/1/18,2000/9/11,OTC
1532,2000/9/11,2999/12/31,TSE
2483,1999/9/2,2001/9/19,OTC
2483,2001/9/19,2999/12/31,TSE
2535,1996/3/11,2999/12/31,TSE
2606,1990/12/8,2999/12/31,TSE
2729,2011/9/16,2012/9/17,REG
2729,2012/9/17,2999/12/31,OTC
2855,1999/5/6,2002/9/16,OTC
2855,2002/9/16,2999/12/31,TSE
3019,2000/10/31,2002/8/26,OTC
3019,2002/8/26,2999/12/31,TSE
3228,2004/1/30,2005/3/2,REG
3228,2005/3/2,2999/12/31,OTC
3597,2008/5/15,2020/3/9,REG
3597,2020/3/9,2999/12/31,OTC
6274,2002/12/23,2003/12/18,REG
6274,2003/12/18,2999/12/31,OTC
6472,2014/10/1,2017/4/19,REG
6472,2017/4/19,2999/12/31,OTC
8027,2003/1/3,2008/12/2,REG
8027,2013/11/12,2015/6/9,REG
8027,2015/6/9,2999/12/31,OTC
8038,2003/1/14,2013/11/21,REG
8038,2013/11/21,2999/12/31,OTC
8097,2003/4/15,2004/3/1,REG
8097,2004/3/1,2999/12/31,OTC
8367,2017/3/21,2018/9/12,REG
8367,2018/9/12,2999/12/31,TSE
6841,2021/9/14,2023/3/1,REG
6841,2023/3/1,2999/12/31,OTC
3472,2007/3/29,2015/7/16,REG
1451,1992/12/21,2999/12/31,TSE
1608,1988/7/11,2999/12/31,TSE
2009,1989/10/20,2999/12/31,TSE
2103,1982/9/25,2999/12/31,TSE
2421,1998/9/19,2000/9/11,OTC
2421,2000/9/11,2999/12/31,TSE
3533,2006/11/14,2007/12/10,REG
3533,2007/12/10,2999/12/31,TSE
2605,1989/12/8,2999/12/31,TSE
2610,1993/2/26,2999/12/31,TSE
2739,2014/10/20,2016/5/19,REG
2739,2016/5/19,2999/12/31,TSE
3372,2004/8/3,2005/12/16,REG
3372,2005/12/16,2999/12/31,OTC
3576,2007/10/9,2009/1/12,REG
3576,2009/1/12,2999/12/31,TSE
4722,2001/12/25,2012/8/15,OTC
4722,2012/8/15,2999/12/31,TSE
6191,1991/2/23,2007/10/19,OTC
6191,2007/10/19,2999/12/31,TSE
6275,2002/12/25,2004/12/23,REG
6275,2004/12/23,2999/12/31,OTC
8473,2015/3/30,2016/9/8,REG
8473,2016/9/8,2999/12/31,TSE
6753,2021/1/12,2023/3/10,REG
6753,2023/3/10,2999/12/31,TSE
8182,2004/8/16,2006/5/25,REG
8182,2006/5/25,2999/12/31,OTC
1459,1994/10/26,2999/12/31,TSE
1524,1997/1/30,1998/10/30,OTC
1524,1998/10/30,2999/12/31,TSE
1713,1990/1/31,2999/12/31,TSE
1722,1966/1/1,1972/3/28,TSE
1722,1998/3/24,2999/12/31,TSE
1733,2000/6/13,2001/9/19,OTC
1733,2001/9/19,2999/12/31,TSE
1815,2004/8/30,2006/1/23,REG
1815,2006/1/23,2999/12/31,OTC
2313,1990/7/24,2999/12/31,TSE
2314,1990/8/8,2999/12/31,TSE
2476,1998/2/24,2001/9/19,OTC
2476,2001/9/19,2999/12/31,TSE
2848,1999/5/20,2003/8/15,TSE
3118,2004/9/10,2008/5/21,REG
3118,2008/5/21,2999/12/31,OTC
3323,2004/6/30,2007/6/25,REG
3323,2007/6/25,2999/12/31,OTC
3515,2006/9/25,2007/11/8,REG
3515,2007/11/8,2999/12/31,TSE
3645,2010/9/16,2011/10/5,REG
3645,2011/10/5,2999/12/31,TSE
3703,2010/4/8,2999/12/31,TSE
6104,2001/5/22,2999/12/31,OTC
6239,2002/11/18,2003/4/3,REG
6239,2003/4/3,2004/11/8,OTC
6239,2004/11/8,2999/12/31,TSE
6461,2014/7/15,2018/3/28,REG
6461,2018/3/28,2999/12/31,OTC
3037,1998/12/9,2002/8/26,OTC
3037,2002/8/26,2999/12/31,TSE
4903,2001/5/14,2999/12/31,OTC
4906,2002/1/2,2002/1/11,REG
4906,2002/1/11,2003/6/30,OTC
4906,2003/6/30,2999/12/31,TSE
6806,2020/12/7,2021/11/15,REG
6806,2021/11/15,2999/12/31,TSE
2645,2022/2/18,2023/3/14,REG
2645,2023/3/14,2999/12/31,TSE
6869,2022/1/19,2023/3/14,REG
6869,2023/3/14,2999/12/31,TIB
6672,2018/1/16,2019/4/17,REG
6672,2019/4/17,2999/12/31,TSE
6837,2021/9/29,2022/10/15,REG
7610,2022/9/30,2023/3/14,PSB
7610,2023/3/14,2999/12/31,REG
2615,1996/5/16,2999/12/31,TSE
1103,1969/11/27,2999/12/31,TSE
1109,1991/12/5,2999/12/31,TSE
1229,1976/7/19,2999/12/31,TSE
1201,1962/2/9,2999/12/31,TSE
1215,1987/7/27,2999/12/31,TSE
1219,1990/12/1,2999/12/31,TSE
1305,1973/3/5,2999/12/31,TSE
1307,1985/11/23,2999/12/31,TSE
1308,1986/6/20,2999/12/31,TSE
1309,1986/6/27,2999/12/31,TSE
1321,1999/1/26,2999/12/31,TSE
1456,1993/12/9,2999/12/31,TSE
1506,1980/8/11,2999/12/31,TSE
1736,2002/7/11,2003/1/9,REG
1736,2003/1/9,2999/12/31,TSE
1802,1973/7/20,2999/12/31,TSE
2008,1988/12/28,2999/12/31,TSE
2012,1991/10/17,2999/12/31,TSE
2368,1998/3/9,2999/12/31,TSE
2029,1997/1/11,2999/12/31,TSE
2066,2011/11/1,2013/9/24,REG
2066,2013/9/24,2999/12/31,OTC
2115,2013/12/25,2999/12/31,TSE
2227,2004/12/21,2999/12/31,TSE
2312,1989/11/7,2999/12/31,TSE
2363,1997/8/1,2999/12/31,TSE
2374,1995/1/16,2999/12/31,TSE
2427,1999/3/31,2000/9/11,OTC
2427,2000/9/11,2999/12/31,TSE
2328,1993/11/9,2999/12/31,TSE
2449,2001/5/9,2999/12/31,TSE
2464,1999/1/8,2001/9/19,OTC
2464,2001/9/19,2999/12/31,TSE
2466,2000/1/15,2001/9/19,OTC
2466,2001/9/19,2999/12/31,TSE
2495,2002/2/4,2002/3/25,REG
2495,2002/3/25,2999/12/31,TSE
2505,1979/11/14,2999/12/31,TSE
2506,1980/2/2,2999/12/31,TSE
2547,2000/12/22,2999/12/31,TSE
2603,1987/9/21,2999/12/31,TSE
2616,1997/11/8,2999/12/31,TSE
2892,2003/1/2,2999/12/31,TSE
2910,1996/12/30,2999/12/31,TSE
3017,2002/7/2,2002/9/27,REG
3017,2002/9/27,2999/12/31,TSE
3022,2001/3/30,2002/8/26,OTC
3022,2002/8/26,2999/12/31,TSE
3040,2000/12/28,2002/8/26,OTC
3040,2002/8/26,2999/12/31,TSE
3162,2003/6/13,2005/10/3,REG
3162,2005/10/3,2999/12/31,OTC
3231,2003/8/19,2999/12/31,TSE
3310,2004/6/16,2008/6/27,REG
3310,2008/6/27,2999/12/31,OTC
3354,2004/6/24,2005/12/8,REG
3354,2005/12/8,2999/12/31,OTC
3360,2004/9/9,2006/6/6,REG
3360,2006/6/6,2999/12/31,OTC
3388,2004/11/1,2006/2/22,REG
3388,2006/2/22,2999/12/31,OTC
3437,2005/4/14,2009/6/20,REG
3437,2013/6/25,2014/7/9,REG
3437,2014/7/9,2999/12/31,TSE
3466,2005/3/2,2006/5/17,REG
3466,2006/5/17,2999/12/31,OTC
3611,2008/11/26,2999/12/31,OTC
3707,2014/10/1,2999/12/31,OTC
4105,2001/9/27,2999/12/31,OTC
4119,2002/8/12,2004/1/7,REG
4119,2004/1/7,2999/12/31,TSE
4167,2012/12/21,2015/9/8,REG
4167,2015/9/8,2999/12/31,OTC
4168,2011/12/16,2012/12/18,REG
4168,2012/12/18,2999/12/31,OTC
4305,2000/9/28,2999/12/31,OTC
4416,2000/5/6,2999/12/31,OTC
4538,2012/5/28,2019/1/15,REG
4538,2019/1/15,2999/12/31,OTC
4743,2009/6/19,2011/9/23,REG
4743,2011/9/23,2999/12/31,OTC
4958,2011/12/26,2999/12/31,TSE
4972,2011/2/25,2013/6/17,REG
4972,2013/6/17,2999/12/31,OTC
5007,1998/1/17,2011/9/16,OTC
5007,2011/9/16,2999/12/31,TSE
5425,2000/2/21,2999/12/31,OTC
5434,2000/5/24,2003/8/25,OTC
5434,2003/8/25,2999/12/31,TSE
5487,2001/2/20,2999/12/31,OTC
5607,1999/12/22,2004/12/2,OTC
5607,2004/12/2,2999/12/31,TSE
5831,1993/12/1,2002/2/19,TSE
5833,1994/11/25,2002/2/4,TSE
5840,1986/10/4,2002/3/26,TSE
5852,1995/10/12,1998/10/17,OTC
5852,1998/10/17,2002/8/1,TSE
6020,2002/10/1,2003/1/23,REG
6020,2003/1/23,2999/12/31,OTC
6220,2002/6/27,2003/1/9,REG
6220,2003/1/9,2999/12/31,OTC
6221,2002/7/9,2003/1/6,REG
6221,2003/1/6,2999/12/31,OTC
6259,2002/11/28,2003/9/17,REG
6259,2003/9/17,2999/12/31,OTC
6288,2002/12/27,2005/8/31,REG
6288,2010/11/24,2018/5/9,REG
6288,2018/5/9,2999/12/31,TSE
6016,1996/12/4,2999/12/31,OTC
6243,2002/9/10,2003/4/22,REG
6243,2003/4/22,2009/12/17,OTC
6243,2009/12/17,2999/12/31,TSE
6416,2013/4/18,2018/4/16,REG
6416,2018/4/16,2999/12/31,TSE
6488,2014/10/28,2015/9/25,REG
6488,2015/9/25,2999/12/31,OTC
6499,2014/12/11,2016/7/27,REG
6499,2016/7/27,2999/12/31,OTC
1294,2022/9/30,2999/12/31,REG
8050,2003/1/14,2003/10/24,REG
8050,2003/10/24,2999/12/31,OTC
8099,2003/4/30,2004/3/29,REG
8099,2004/3/29,2999/12/31,OTC
8183,2004/2/23,2005/3/30,REG
8183,2005/3/30,2999/12/31,OTC
8342,2016/6/3,2017/11/23,REG
8342,2017/11/23,2999/12/31,OTC
5536,2009/11/12,2010/11/10,REG
5536,2010/11/10,2999/12/31,OTC
8390,2005/3/9,2008/5/21,REG
8390,2008/5/21,2999/12/31,OTC
8436,2012/2/15,2013/9/12,REG
8436,2013/9/12,2999/12/31,OTC
8927,2000/11/2,2999/12/31,OTC
9802,2012/10/18,2999/12/31,TSE
9910,1992/2/18,2999/12/31,TSE
9934,1999/5/7,2000/9/11,OTC
9934,2000/9/11,2999/12/31,TSE
9937,1995/12/27,2000/9/11,OTC
9937,2000/9/11,2999/12/31,TSE
9940,1999/11/9,2001/9/19,OTC
9940,2001/9/19,2999/12/31,TSE
6570,2016/2/19,2017/12/11,REG
6570,2017/12/11,2999/12/31,OTC
6808,2020/12/25,2999/12/31,REG
6881,2022/7/25,2999/12/31,REG
6598,2017/2/9,2020/6/9,REG
6598,2020/6/9,2999/12/31,TSE
6695,2018/12/28,2022/11/4,REG
6695,2022/11/4,2999/12/31,TSE
2753,2020/9/29,2021/9/9,REG
2753,2021/9/9,2999/12/31,TSE
6738,2019/8/23,2999/12/31,REG
1342,2019/10/7,2020/11/24,REG
1342,2020/11/24,2999/12/31,TSE
1343,2021/3/25,2999/12/31,REG
6863,2023/3/21,2999/12/31,TSE
3003,2002/2/19,2999/12/31,TSE
2834,1998/1/3,2999/12/31,TSE
6139,2002/1/2,2002/1/22,REG
6139,2002/1/22,2003/8/25,OTC
6139,2003/8/25,2999/12/31,TSE
1304,1972/5/20,2999/12/31,TSE
1414,1976/2/5,2999/12/31,TSE
1810,1991/10/14,2999/12/31,TSE
2329,1994/4/20,2999/12/31,TSE
2354,1996/10/8,2999/12/31,TSE
2362,1996/3/4,1997/4/2,OTC
2362,1997/4/2,2999/12/31,TSE
2393,1997/11/14,1999/11/4,OTC
2393,1999/11/4,2999/12/31,TSE
2478,1999/9/20,2001/9/19,OTC
2478,2001/9/19,2999/12/31,TSE
2915,1977/7/20,2999/12/31,TSE
3052,1995/11/25,2999/12/31,TSE
3083,2002/9/16,2003/12/2,REG
3083,2003/12/2,2999/12/31,OTC
3171,2003/9/17,2004/9/17,REG
3171,2004/9/17,2999/12/31,OTC
5490,2001/5/14,2999/12/31,OTC
5515,1999/2/1,2003/10/6,OTC
5515,2003/10/6,2999/12/31,TSE
2880,2001/12/19,2999/12/31,TSE
9905,1990/8/8,2999/12/31,TSE
6566,2016/1/20,2022/10/15,REG
8046,2003/1/2,2006/4/7,REG
8046,2006/4/7,2999/12/31,TSE
8085,2003/3/31,2004/3/1,REG
8085,2004/3/1,2999/12/31,OTC
8420,2010/10/13,2014/11/10,REG
8420,2014/11/10,2999/12/31,OTC
6674,2017/12/29,2018/11/28,REG
6674,2018/11/28,2999/12/31,TSE
1442,1989/11/16,2999/12/31,TSE
3551,2007/2/8,2008/4/15,REG
3551,2008/4/15,2999/12/31,OTC
3712,2018/10/1,2999/12/31,TSE
1514,1994/3/26,2999/12/31,TSE
1519,1997/4/16,2999/12/31,TSE
1605,1972/11/3,2999/12/31,TSE
1714,1991/8/30,2999/12/31,TSE
1718,1963/12/2,2999/12/31,TSE
1720,1995/12/12,2999/12/31,TSE
2023,1995/7/28,2999/12/31,TSE
2028,1996/12/13,2999/12/31,TSE
2106,1990/12/20,2999/12/31,TSE
2107,1992/3/3,2999/12/31,TSE
2109,1998/6/4,2000/5/8,OTC
2109,2000/5/8,2999/12/31,TSE
2371,1962/2/9,2999/12/31,TSE
2609,1992/4/20,2999/12/31,TSE
2614,1995/9/23,2999/12/31,TSE
2641,2011/12/19,2014/10/9,REG
2641,2014/10/9,2999/12/31,OTC
2732,2012/12/18,2015/1/20,REG
2732,2015/1/20,2999/12/31,OTC
2442,2000/11/22,2999/12/31,TSE
5521,1999/11/18,2012/12/18,OTC
5521,2012/12/18,2999/12/31,TSE
5603,1997/1/25,2999/12/31,OTC
4979,2010/11/16,2011/12/12,REG
4979,2011/12/12,2999/12/31,OTC
6442,2014/3/17,2015/7/14,REG
6442,2015/7/14,2999/12/31,TSE
2007,1988/10/4,2999/12/31,TSE
2065,2012/1/11,2014/3/11,REG
2065,2016/3/17,2017/4/21,REG
2065,2017/4/21,2999/12/31,OTC
1210,1978/5/20,2999/12/31,TSE
3588,2007/10/24,2009/8/14,REG
3588,2009/8/14,2999/12/31,TSE
9904,1990/1/19,2999/12/31,TSE
1217,1989/10/28,2999/12/31,TSE
1225,1991/4/24,1993/9/27,OTC
1225,1993/9/27,2999/12/31,TSE
1234,1999/3/12,2999/12/31,TSE
1905,1975/2/17,2999/12/31,TSE
1609,1988/12/12,2999/12/31,TSE
2027,1996/10/24,2999/12/31,TSE
2105,1987/12/7,2999/12/31,TSE
2201,1976/7/8,2999/12/31,TSE
2317,1991/6/18,2999/12/31,TSE
2324,1992/2/18,2999/12/31,TSE
2382,1999/1/8,2999/12/31,TSE
2481,1999/12/22,2001/9/19,OTC
2481,2001/9/19,2999/12/31,TSE
2701,1965/3/22,2999/12/31,TSE
2743,2015/3/25,2020/3/9,REG
2743,2020/3/9,2999/12/31,OTC
2838,1995/9/19,1998/6/29,OTC
2838,1998/6/29,2999/12/31,TSE
2845,1995/11/14,1998/11/27,OTC
2845,1998/11/27,2999/12/31,TSE
2903,1978/10/11,2999/12/31,TSE
3078,2002/1/28,2005/1/31,REG
3078,2005/1/31,2999/12/31,OTC
3236,2003/12/31,2004/12/2,REG
3236,2004/12/2,2999/12/31,OTC
3438,2004/11/26,2006/7/19,REG
3438,2006/7/19,2999/12/31,OTC
4102,2001/3/20,2999/12/31,OTC
4162,2011/9/1,2012/9/18,REG
4162,2012/9/18,2999/12/31,OTC
5483,2001/3/2,2999/12/31,OTC
5846,1963/3/1,2001/12/31,TSE
6177,2002/1/2,2002/4/22,REG
6177,2002/4/22,2013/8/1,OTC
6177,2013/8/1,2999/12/31,TSE
6224,2002/7/11,2003/1/6,REG
6224,2003/1/6,2009/9/17,OTC
6224,2009/9/17,2999/12/31,TSE
6282,2002/12/26,2003/9/8,REG
6282,2003/9/8,2999/12/31,TSE
8081,2003/3/20,2004/8/30,REG
8081,2004/8/30,2008/12/30,OTC
8081,2008/12/30,2999/12/31,TSE
8921,2000/3/21,2999/12/31,OTC
8936,2002/4/9,2002/9/9,REG
8936,2002/9/9,2999/12/31,OTC
9908,1991/2/6,2999/12/31,TSE
9918,1994/4/26,2999/12/31,TSE
9926,1998/4/8,2999/12/31,TSE
6936,2023/3/24,2999/12/31,REG
2031,1997/4/2,2000/9/11,OTC
2031,2000/9/11,2999/12/31,TSE
2455,2002/1/21,2002/1/24,REG
2455,2002/1/24,2999/12/31,TSE
6840,2021/7/26,2022/1/4,PSB
6840,2022/1/4,2023/3/24,REG
6840,2023/3/24,2999/12/31,OTC
2640,2011/7/25,2012/11/7,REG
2640,2012/11/7,2999/12/31,OTC
3011,2000/10/2,2002/7/22,OTC
3011,2002/7/22,2999/12/31,TSE
3272,2004/7/29,2014/8/26,REG
3272,2014/8/26,2999/12/31,OTC
3293,2004/3/12,2006/7/12,REG
3293,2006/7/12,2999/12/31,OTC
6134,2002/1/2,2002/1/8,REG
6134,2002/1/8,2999/12/31,OTC
6143,2002/1/2,2002/1/28,REG
6143,2002/1/28,2999/12/31,OTC
6291,2002/12/27,2004/1/28,REG
6291,2004/1/28,2999/12/31,OTC
6575,2016/1/29,2023/1/27,REG
8043,2003/1/23,2003/10/24,REG
8043,2003/10/24,2999/12/31,OTC
8109,2003/1/27,2005/3/22,REG
8109,2005/3/22,2999/12/31,OTC
1213,1981/4/10,2999/12/31,TSE
1454,1993/5/7,2999/12/31,TSE
1735,2000/10/9,2002/8/26,OTC
1735,2002/8/26,2999/12/31,TSE
2707,1998/3/9,2999/12/31,TSE
3363,2004/9/17,2011/2/25,REG
3363,2011/2/25,2999/12/31,OTC
4714,2000/3/27,2999/12/31,OTC
9927,1996/11/6,1999/3/12,OTC
9927,1999/3/12,2999/12/31,TSE
9931,1998/11/13,2000/3/21,OTC
9931,2000/3/21,2999/12/31,TSE
6764,2019/11/25,2999/12/31,REG
1233,1997/3/18,1999/1/20,OTC
1233,1999/1/20,2999/12/31,TSE
1565,2003/7/28,2004/3/30,REG
1565,2004/3/30,2999/12/31,OTC
1617,1998/4/28,2000/9/11,OTC
1617,2000/9/11,2999/12/31,TSE
2359,1996/12/19,2999/12/31,TSE
2417,1997/5/5,2000/9/11,OTC
2417,2000/9/11,2999/12/31,TSE
3138,2004/9/10,2020/12/11,REG
3138,2020/12/11,2999/12/31,TSE
3211,2004/1/30,2004/11/8,REG
3211,2004/11/8,2999/12/31,OTC
6538,2015/8/12,2016/10/21,REG
6538,2016/10/21,2999/12/31,OTC
8416,2011/3/25,2012/9/19,REG
8416,2012/9/19,2999/12/31,OTC
8492,2016/5/19,2023/3/23,REG
4971,2013/7/24,2999/12/31,OTC
6568,2016/1/26,2016/12/28,REG
6568,2016/12/28,2999/12/31,OTC
1271,2021/1/18,2999/12/31,REG
6812,2021/2/4,2999/12/31,REG
6935,2023/3/29,2999/12/31,REG
3059,2002/9/10,2002/12/24,REG
3059,2002/12/24,2999/12/31,TSE
5201,2000/10/12,2999/12/31,OTC
1463,1996/12/5,2999/12/31,TSE
1599,2011/10/5,2012/12/25,REG
1599,2012/12/25,2999/12/31,OTC
1783,2011/5/18,2013/12/20,REG
1783,2013/12/20,2999/12/31,TSE
3013,2002/5/6,2002/9/16,REG
3013,2002/9/16,2999/12/31,TSE
3322,2004/9/15,2009/5/20,REG
3322,2009/5/20,2999/12/31,OTC
3450,2005/4/26,2006/4/12,REG
3450,2006/4/12,2999/12/31,TSE
4138,2009/12/28,2010/12/29,REG
4138,2010/12/29,2999/12/31,OTC
8024,2003/1/6,2006/9/25,REG
8024,2006/9/25,2999/12/31,OTC
2404,1998/2/16,2000/3/14,OTC
2404,2000/3/14,2999/12/31,TSE
2414,1998/2/25,2000/9/11,OTC
2414,2000/9/11,2999/12/31,TSE
2891,2002/5/17,2999/12/31,TSE
2460,2000/1/19,2001/9/19,OTC
2460,2001/9/19,2999/12/31,TSE
3629,2008/6/27,2010/5/27,REG
3629,2010/5/27,2999/12/31,OTC
4533,2002/1/2,2002/4/26,REG
4533,2002/4/26,2999/12/31,OTC
4716,2000/3/27,2999/12/31,OTC
8354,2003/6/19,2004/4/15,REG
8354,2004/4/15,2999/12/31,OTC
8935,2002/1/2,2002/3/26,REG
8935,2002/3/26,2999/12/31,OTC
9935,1999/2/1,2000/9/11,OTC
9935,2000/9/11,2999/12/31,TSE
9962,2003/5/28,2006/7/10,REG
9962,2006/7/10,2999/12/31,OTC
5371,1999/1/20,2999/12/31,OTC
6807,2022/4/25,2999/12/31,TSE
6412,2013/1/3,2013/11/8,REG
6412,2013/11/8,2999/12/31,TSE
6541,2015/8/13,2017/10/26,REG
6541,2017/10/26,2999/12/31,TSE
1312,1988/12/21,2999/12/31,TSE
6150,2002/1/2,2002/3/11,REG
6150,2002/3/11,2999/12/31,OTC
1711,1988/12/27,2999/12/31,TSE
2471,1999/3/30,2001/9/19,OTC
2471,2001/9/19,2999/12/31,TSE
3031,2001/3/22,2002/8/26,OTC
3031,2002/8/26,2999/12/31,TSE
3038,2001/4/3,2002/8/26,OTC
3038,2002/8/26,2999/12/31,TSE
1220,1991/11/20,2999/12/31,TSE
1533,2001/4/6,2999/12/31,TSE
3114,2003/6/23,2004/3/25,REG
3114,2004/3/25,2999/12/31,OTC
3276,2003/12/16,2005/1/12,REG
3276,2005/1/12,2999/12/31,OTC
3285,2004/6/18,2012/7/23,REG
3285,2012/7/23,2999/12/31,OTC
4104,2001/6/8,2007/12/31,OTC
4104,2007/12/31,2999/12/31,TSE
4205,1999/1/30,2999/12/31,OTC
5014,2001/2/15,2999/12/31,OTC
5328,1997/8/28,2999/12/31,OTC
5355,1998/6/23,2999/12/31,OTC
5438,2000/6/17,2999/12/31,OTC
5439,2000/6/26,2999/12/31,OTC
5457,2000/9/29,2999/12/31,OTC
5468,2001/1/17,2999/12/31,OTC
5878,2013/11/21,2014/10/28,REG
5878,2014/10/28,2999/12/31,OTC
6113,2001/8/10,2999/12/31,OTC
6171,2002/1/2,2002/4/22,REG
6171,2002/4/22,2999/12/31,OTC
6237,2002/1/2,2003/4/21,REG
6237,2003/4/21,2999/12/31,OTC
6270,2002/12/23,2003/9/17,REG
6270,2003/9/17,2999/12/31,OTC
6525,2016/4/12,2999/12/31,TSE
6603,2002/12/25,2004/4/5,REG
6603,2004/4/5,2999/12/31,OTC
6606,2003/1/14,2009/11/11,REG
6606,2020/1/9,2023/3/24,REG
6606,2023/3/24,2999/12/31,TSE
8033,2003/1/10,2005/1/19,REG
8033,2005/1/19,2007/6/21,OTC
8033,2007/6/21,2999/12/31,TSE
8091,2003/4/7,2004/6/24,REG
8091,2004/6/24,2999/12/31,OTC
6909,2023/3/30,2999/12/31,REG
6756,2019/12/20,2020/12/24,REG
6756,2020/12/24,2999/12/31,TSE
2444,2000/12/8,2999/12/31,TSE
1612,1993/5/8,2999/12/31,TSE
1721,1996/5/16,2999/12/31,TSE
1725,1998/4/29,2000/9/11,OTC
1725,2000/9/11,2999/12/31,TSE
1416,1976/4/20,2999/12/31,TSE
1445,1991/2/5,2999/12/31,TSE
1530,1998/12/29,2000/9/11,OTC
1530,2000/9/11,2999/12/31,TSE
5310,1996/4/9,2999/12/31,OTC
6136,2002/1/2,2002/1/16,REG
6136,2002/1/16,2003/8/25,OTC
6136,2003/8/25,2999/12/31,TSE
1460,1995/4/28,2999/12/31,TSE
4729,2007/10/1,2009/2/24,REG
4729,2009/2/24,2999/12/31,OTC
5302,1991/1/17,2999/12/31,OTC
5426,2000/2/9,2999/12/31,OTC
6861,2021/11/30,2023/3/27,REG
6861,2023/3/27,2999/12/31,TSE
6755,2019/12/5,2999/12/31,REG
6937,2023/1/6,2023/3/29,PSB
6937,2023/3/29,2999/12/31,REG
1315,1992/5/9,2999/12/31,TSE
1443,1990/4/21,2999/12/31,TSE
1616,1997/5/19,2000/9/11,OTC
1616,2000/9/11,2999/12/31,TSE
1618,1998/6/23,2000/9/11,OTC
1618,2000/9/11,2999/12/31,TSE
1538,1999/1/8,2002/8/26,OTC
1538,2002/8/26,2999/12/31,TSE
1709,1986/7/3,2999/12/31,TSE
1788,2004/9/10,2009/7/20,REG
1788,2009/7/20,2999/12/31,OTC
2399,1998/12/15,1999/12/16,OTC
2399,1999/12/16,2999/12/31,TSE
2493,2002/1/23,2999/12/31,TSE
2702,1965/6/1,2999/12/31,TSE
4506,1997/12/6,2999/12/31,OTC
6207,2002/1/2,2002/12/23,REG
6207,2002/12/23,2999/12/31,OTC
4127,2003/1/14,2005/7/29,REG
4127,2005/7/29,2999/12/31,OTC
4401,1996/5/9,2999/12/31,OTC
4406,1999/1/14,2999/12/31,OTC
4510,1998/2/24,2999/12/31,OTC
4706,1998/4/17,2999/12/31,OTC
5905,2002/9/10,2003/6/17,REG
5905,2003/6/17,2999/12/31,OTC
6199,2002/6/10,2002/11/4,REG
6199,2002/11/4,2999/12/31,OTC
6508,2003/1/14,2004/3/22,REG
6508,2004/3/22,2999/12/31,OTC
8092,2003/4/18,2004/2/2,REG
8092,2004/2/2,2999/12/31,OTC
8497,2016/11/17,2018/3/23,REG
8497,2018/3/23,2020/10/30,TSE
3232,2004/1/5,2004/11/1,REG
3232,2004/11/1,2999/12/31,OTC
3086,2002/5/21,2004/3/29,REG
3086,2004/3/29,2999/12/31,OTC
3325,2004/5/7,2005/8/15,REG
3325,2005/8/15,2999/12/31,OTC
4131,2003/3/12,2004/4/9,REG
4131,2004/4/9,2999/12/31,OTC
4721,2001/3/9,2999/12/31,OTC
5512,1998/12/4,2999/12/31,OTC
6128,2001/12/25,2003/6/16,OTC
6128,2003/6/16,2999/12/31,TSE
6197,2002/6/12,2002/12/11,REG
6197,2002/12/11,2004/11/8,OTC
6197,2004/11/8,2999/12/31,TSE
6218,2002/5/14,2003/1/14,REG
6218,2003/1/14,2999/12/31,OTC
6261,2002/11/29,2004/3/29,REG
6261,2004/3/29,2999/12/31,OTC
6548,2015/7/31,2016/9/13,REG
6548,2016/9/13,2999/12/31,OTC
8929,2000/11/30,2999/12/31,OTC
9912,1992/8/8,2999/12/31,TSE
9914,1992/9/30,2999/12/31,TSE
4568,2017/10/26,2018/10/3,REG
4568,2018/10/3,2999/12/31,OTC
6684,2018/5/29,2021/8/11,REG
6684,2021/8/11,2999/12/31,OTC
6757,2019/12/16,2999/12/31,REG
1339,2011/4/12,2012/4/24,REG
1339,2012/4/24,2999/12/31,TSE
1325,1999/3/29,2000/9/11,OTC
1325,2000/9/11,2999/12/31,TSE
1410,1973/10/8,2999/12/31,TSE
3312,2004/5/28,2005/11/7,REG
3312,2005/11/7,2010/12/29,OTC
3312,2010/12/29,2999/12/31,TSE
5488,2001/3/12,2999/12/31,OTC
1447,1992/1/28,2999/12/31,TSE
1468,1999/1/21,2999/12/31,TSE
1453,1993/4/19,2999/12/31,TSE
1471,1999/4/20,2000/3/6,OTC
1471,2000/3/6,2999/12/31,TSE
1474,1999/6/16,2000/10/31,OTC
1474,2000/10/31,2999/12/31,TSE
1537,2002/1/22,2999/12/31,TSE
